run_id,model_label,model_family,feature_set_name,n_features,uses_current_city_crime_like_signal,cv_mae_mean,cv_rmse_mean,cv_r2_mean,cv_rmse_std,train_mae,train_rmse,train_r2,test_mae,test_rmse,test_r2,rmse_overfit_gap,params_json,feature_list,n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,learning_rate,max_iter,n_neighbors,weights,p_metric,batch_size,alpha,learning_rate_init,hidden_layer_sizes,leakage_label,cv_test_gap,train_test_gap
6965,extra_trees__rf_top_35__6965,extra_trees,rf_top_35,35,1,6.030785828063827,8.336726730498285,0.6961407328242337,1.0481318018739303,0.0003083538086034,0.003149382763893,0.9999999571205525,5.899606127450991,8.299933060518452,0.7170416684523836,8.29678367775456,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km,400.0,,sqrt,1.0,2.0,,,,,,,,,,Includes current crime,-0.0367936699798328,8.29678367775456
3773,extra_trees__all_features__3773,extra_trees,all_features,45,1,6.068196385877743,8.374185494429966,0.6932251901508781,1.1202027909488783,0.0002407862410415,0.0023916316020763,0.9999999752721216,5.940469852941183,8.300118120614798,0.717029050307276,8.297726489012721,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,400.0,,sqrt,1.0,2.0,,,,,,,,,,Includes current crime,-0.07406737381516848,8.297726489012721
3783,extra_trees__all_features__3783,extra_trees,all_features,45,1,5.790789288492422,8.204361432431767,0.704980276812921,1.039028548736065,0.6061492833742779,0.921537556527509,0.9963286620195144,5.984917075163401,8.315778758216307,0.7159602254770813,7.394241201688798,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,400.0,,0.7,1.0,4.0,,,,,,,,,,Includes current crime,0.11141732578454011,7.394241201688798
5378,extra_trees__rf_top_20__5378,extra_trees,rf_top_20,20,1,5.639483102228264,8.021594877577623,0.7191599654545542,0.9057305459926084,1.2899263424026258e-05,0.0001191828236773,0.999999999938592,5.877530147058772,8.317346351035011,0.7158531277076039,8.317227168211334,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city,800.0,,0.7,1.0,2.0,,,,,,,,,,Includes current crime,0.29575147345738806,8.317227168211334
3784,extra_trees__all_features__3784,extra_trees,all_features,45,1,5.792629128588279,8.199537349572072,0.7055696019986307,1.0472387046918623,0.6026777948402916,0.9184410882613496,0.9963532927734016,5.959535702614383,8.318524353519054,0.7157726334222383,7.400083265257704,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,800.0,,0.7,1.0,4.0,,,,,,,,,,Includes current crime,0.11898700394698203,7.400083265257704
3790,extra_trees__all_features__3790,extra_trees,all_features,45,1,6.072846104212544,8.391291913225405,0.6918851118215903,1.1322448323632526,0.3875841710193022,0.6251489295868766,0.9983104724712518,5.966196921550569,8.319503077595506,0.7157057473929831,7.69435414800863,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,800.0,16.0,sqrt,1.0,2.0,,,,,,,,,,Includes current crime,-0.07178883562989924,7.69435414800863
3242,extra_trees__all_without_current_crime__3242,extra_trees,all_without_current_crime,44,0,6.283129698133102,8.660851170824504,0.6727560297736377,1.138570382974558,0.0001013513518682,0.0007650265769272,0.9999999974698204,5.974753186274469,8.32413472770334,0.7153891135686542,8.323369701126413,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,800.0,,sqrt,1.0,2.0,,,,,,,,,,No current crime,-0.3367164431211638,8.323369701126413
6966,extra_trees__rf_top_35__6966,extra_trees,rf_top_35,35,1,6.008328605088835,8.315735456692279,0.6977107938829911,1.0353546392583022,0.0002604422609514,0.0018759109171053,0.9999999847867252,5.899722794117622,8.327986963094148,0.7151256286881383,8.326111052177042,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km,800.0,,sqrt,1.0,2.0,,,,,,,,,,Includes current crime,0.012251506401868895,8.326111052177042
6981,extra_trees__rf_top_35__6981,extra_trees,rf_top_35,35,1,6.046450159987293,8.373651914763212,0.6937149010170695,1.0447666165108638,0.418940484586647,0.6872261948194427,0.99795827287423,5.9368780022045415,8.33279565874266,0.7147965528507294,7.645569463923216,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km,400.0,16.0,sqrt,1.0,2.0,,,,,,,,,,Includes current crime,-0.040856256020552095,7.645569463923216
5377,extra_trees__rf_top_20__5377,extra_trees,rf_top_20,20,1,5.663734270551032,8.055392860152619,0.7169929175426217,0.9004196821038707,2.4570024823571703e-05,0.0002364250534413,0.9999999997583509,5.867506862745111,8.334945896598002,0.71464934310326,8.334709471544562,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city,400.0,,0.7,1.0,2.0,,,,,,,,,,Includes current crime,0.27955303644538354,8.334709471544562
3241,extra_trees__all_without_current_crime__3241,extra_trees,all_without_current_crime,44,0,6.288690454682316,8.657083034287558,0.673077259666836,1.1006326873779368,0.0001068796071348,0.0009435055393332,0.999999996151538,5.993644117647065,8.337357581940593,0.7144841889280927,8.33641407640126,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,400.0,,sqrt,1.0,2.0,,,,,,,,,,No current crime,-0.31972545234696526,8.33641407640126
5393,extra_trees__rf_top_20__5393,extra_trees,rf_top_20,20,1,5.726585294759147,8.090245188098866,0.7141117760682726,0.9444463905493746,0.1740220438418812,0.3260493114494029,0.9995404160394044,5.931130060598149,8.339685111115756,0.7143247525277756,8.013635799666353,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city,400.0,16.0,0.7,1.0,2.0,,,,,,,,,,Includes current crime,0.24943992301689022,8.013635799666353
6976,extra_trees__rf_top_35__6976,extra_trees,rf_top_35,35,1,5.742900018756907,8.143780755630402,0.7096011931386657,0.9958593315501252,0.6268961711711639,0.9523033780743364,0.9960794324729654,5.929892606209144,8.346800004215824,0.7138371044112775,7.394496626141487,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km,800.0,,0.7,1.0,4.0,,,,,,,,,,Includes current crime,0.20301924858542186,7.394496626141487
3251,extra_trees__all_without_current_crime__3251,extra_trees,all_without_current_crime,44,0,6.032271897269903,8.483795458391551,0.6858002240703363,1.0908855799366848,0.6353120802620732,0.9592203377465665,0.9960222723409864,5.964119934640522,8.349685198730242,0.7136392373693623,7.390464860983675,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,400.0,,0.7,1.0,4.0,,,,,,,,,,No current crime,-0.13411025966130907,7.390464860983675
5394,extra_trees__rf_top_20__5394,extra_trees,rf_top_20,20,1,5.6923569179628,8.065157614606836,0.7158557250423203,0.9209693313978816,0.1791940321413805,0.3287530604288592,0.999532762278326,5.939995043230192,8.350455674159901,0.7135863864879265,8.021702613731042,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city,800.0,16.0,0.7,1.0,2.0,,,,,,,,,,Includes current crime,0.28529805955306564,8.021702613731042
3789,extra_trees__all_features__3789,extra_trees,all_features,45,1,6.12342424354778,8.436539033540118,0.6884894881840113,1.150900256265838,0.3848431976816978,0.618108902722567,0.9983483109622998,6.0077406683940655,8.354232182128811,0.7133272658067157,7.736123279406244,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 400}",dist_nearest_labeled_city | log1p_dist_nearest_labeled_city | crime_nearest_labeled_city | safety_nearest_labeled_city | same_country_as_nearest_labeled | avg_crime_k5 | avg_safety_k5 | avg_crime_k10 | avg_safety_k10 | wavg_crime_k5 | wavg_safety_k5 | log1p_num_labeled_within_50km | log1p_num_labeled_within_100km | log1p_num_labeled_within_250km | avg_crime_same_country_k5 | avg_safety_same_country_k5 | log1p_num_same_country_within_250km | log1p_num_cities_50km | log1p_sum_pop_50km | log1p_pop_gravity_50km | log1p_num_cities_100km | log1p_sum_pop_100km | log1p_pop_gravity_100km | dist_to_nearest_large_city | log1p_dist_to_nearest_large_city | log1p_pop_of_nearest_large_city | lat | lon | crimeindex_2020 | crimeindex_2023 | safetyindex_2020 | age_0_14 | age_15_64 | age_65_plus | population | density_per_km2 | gdp | gdp_per_capita | unemployment | homicide_rate | life_expectancy_male | life_expectancy_female | infant_mortality | urban_population_growth | tourists,400.0,16.0,sqrt,1.0,2.0,,,,,,,,,,Includes current crime,-0.08230685141130678,7.736123279406244
6992,extra_trees__rf_top_35__6992,extra_trees,rf_top_35,35,1,5.772044744783038,8.155279300498355,0.7088563274943691,1.0320368694625068,0.7396216901251326,1.0840205305710966,0.9949198878068906,5.974393551715396,8.35569334612616,0.7132269783117053,7.271672815555062,"{""max_depth"": 16, ""max_features"": 0.7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 800}",crimeindex_2023 | wavg_crime_k5 | wavg_safety_k5 | safetyindex_2020 | crimeindex_2020 | log1p_sum_pop_50km | log1p_sum_pop_100km | log1p_pop_of_nearest_large_city | crime_nearest_labeled_city | safety_nearest_labeled_city | lon | avg_safety_same_country_k5 | log1p_dist_nearest_labeled_city | dist_nearest_labeled_city | avg_crime_same_country_k5 | avg_crime_k10 | lat | log1p_num_cities_50km | avg_safety_k10 | log1p_dist_to_nearest_large_city | log1p_num_cities_100km | dist_to_nearest_large_city | log1p_pop_gravity_100km | log1p_pop_gravity_50km | avg_crime_k5 | avg_safety_k5 | unemployment | density_per_km2 | age_15_64 | log1p_num_labeled_within_250km | tourists | homicide_rate | gdp | urban_population_growth | log1p_num_labeled_within_50km,800.0,16.0,0.7,1.0,4.0,,,,,,,,,,Includes current crime,0.20041404562780407,7.271672815555062
